,num_pipeline__robust_scaler__MSSubClass,num_pipeline__robust_scaler__LotFrontage,num_pipeline__robust_scaler__LotArea,num_pipeline__robust_scaler__BsmtFinSF1,num_pipeline__robust_scaler__BsmtFinSF2,num_pipeline__robust_scaler__BsmtUnfSF,num_pipeline__standard_scaler__OverallQual,num_pipeline__minmax_scaler__YearBuilt,num_pipeline__minmax_scaler__YearRemodAdd,num_pipeline__minmax_scaler__MasVnrArea,cat_transformer__ordinal_encoder__BsmtCond,cat_transformer__ordinal_encoder__BsmtExposure,cat_transformer__ordinal_encoder__BsmtFinType1,cat_transformer__ordinal_encoder__BsmtFinType2,cat_transformer__ordinal_encoder__BsmtQual,cat_transformer__ordinal_encoder__Electrical,cat_transformer__ordinal_encoder__ExterCond,cat_transformer__ordinal_encoder__ExterQual,cat_transformer__ordinal_encoder__Fence,cat_transformer__ordinal_encoder__FireplaceQu,cat_transformer__ordinal_encoder__Functional,cat_transformer__ordinal_encoder__GarageCond,cat_transformer__ordinal_encoder__GarageFinish,cat_transformer__ordinal_encoder__GarageQual,cat_transformer__ordinal_encoder__HeatingQC,cat_transformer__ordinal_encoder__KitchenQual,cat_transformer__ordinal_encoder__LandContour,cat_transformer__ordinal_encoder__LandSlope,cat_transformer__ordinal_encoder__LotShape,cat_transformer__ordinal_encoder__PavedDrive,cat_transformer__ordinal_encoder__PoolQC,cat_transformer__one_hot__Utilities_NoSeWa,cat_transformer__one_hot__MSZoning_C (all),cat_transformer__one_hot__MSZoning_FV,cat_transformer__one_hot__MSZoning_RH,cat_transformer__one_hot__MSZoning_RL,cat_transformer__one_hot__MSZoning_RM,cat_transformer__one_hot__Neighborhood_Blmngtn,cat_transformer__one_hot__Neighborhood_Blueste,cat_transformer__one_hot__Neighborhood_BrDale,cat_transformer__one_hot__Neighborhood_BrkSide,cat_transformer__one_hot__Neighborhood_ClearCr,cat_transformer__one_hot__Neighborhood_CollgCr,cat_transformer__one_hot__Neighborhood_Crawfor,cat_transformer__one_hot__Neighborhood_Edwards,cat_transformer__one_hot__Neighborhood_Gilbert,cat_transformer__one_hot__Neighborhood_IDOTRR,cat_transformer__one_hot__Neighborhood_MeadowV,cat_transformer__one_hot__Neighborhood_Mitchel,cat_transformer__one_hot__Neighborhood_NAmes,cat_transformer__one_hot__Neighborhood_NPkVill,cat_transformer__one_hot__Neighborhood_NWAmes,cat_transformer__one_hot__Neighborhood_NoRidge,cat_transformer__one_hot__Neighborhood_NridgHt,cat_transformer__one_hot__Neighborhood_OldTown,cat_transformer__one_hot__Neighborhood_SWISU,cat_transformer__one_hot__Neighborhood_Sawyer,cat_transformer__one_hot__Neighborhood_SawyerW,cat_transformer__one_hot__Neighborhood_Somerst,cat_transformer__one_hot__Neighborhood_StoneBr,cat_transformer__one_hot__Neighborhood_Timber,cat_transformer__one_hot__Neighborhood_Veenker,cat_transformer__one_hot__RoofStyle_Flat,cat_transformer__one_hot__RoofStyle_Gable,cat_transformer__one_hot__RoofStyle_Gambrel,cat_transformer__one_hot__RoofStyle_Hip,cat_transformer__one_hot__RoofStyle_Mansard,cat_transformer__one_hot__RoofStyle_Shed,cat_transformer__one_hot__CentralAir_Y,cat_transformer__one_hot__BldgType_1Fam,cat_transformer__one_hot__BldgType_2fmCon,cat_transformer__one_hot__BldgType_Duplex,cat_transformer__one_hot__BldgType_Twnhs,cat_transformer__one_hot__BldgType_TwnhsE,cat_transformer__one_hot__GarageType_2Types,cat_transformer__one_hot__GarageType_Attchd,cat_transformer__one_hot__GarageType_Basment,cat_transformer__one_hot__GarageType_BuiltIn,cat_transformer__one_hot__GarageType_CarPort,cat_transformer__one_hot__GarageType_Detchd,cat_transformer__one_hot__GarageType_missing,cat_transformer__one_hot__SaleType_COD,cat_transformer__one_hot__SaleType_CWD,cat_transformer__one_hot__SaleType_Con,cat_transformer__one_hot__SaleType_ConLD,cat_transformer__one_hot__SaleType_ConLI,cat_transformer__one_hot__SaleType_ConLw,cat_transformer__one_hot__SaleType_New,cat_transformer__one_hot__SaleType_Oth,cat_transformer__one_hot__SaleType_WD,cat_transformer__one_hot__HouseStyle_1.5Fin,cat_transformer__one_hot__HouseStyle_1.5Unf,cat_transformer__one_hot__HouseStyle_1Story,cat_transformer__one_hot__HouseStyle_2.5Fin,cat_transformer__one_hot__HouseStyle_2.5Unf,cat_transformer__one_hot__HouseStyle_2Story,cat_transformer__one_hot__HouseStyle_SFoyer,cat_transformer__one_hot__HouseStyle_SLvl,cat_transformer__one_hot__MasVnrType_BrkCmn,cat_transformer__one_hot__MasVnrType_BrkFace,cat_transformer__one_hot__MasVnrType_None,cat_transformer__one_hot__MasVnrType_Stone,cat_transformer__one_hot__MasVnrType_missing,cat_transformer__one_hot__RoofMatl_ClyTile,cat_transformer__one_hot__RoofMatl_CompShg,cat_transformer__one_hot__RoofMatl_Membran,cat_transformer__one_hot__RoofMatl_Metal,cat_transformer__one_hot__RoofMatl_Roll,cat_transformer__one_hot__RoofMatl_Tar&Grv,cat_transformer__one_hot__RoofMatl_WdShake,cat_transformer__one_hot__RoofMatl_WdShngl,cat_transformer__one_hot__LotConfig_Corner,cat_transformer__one_hot__LotConfig_CulDSac,cat_transformer__one_hot__LotConfig_FR2,cat_transformer__one_hot__LotConfig_FR3,cat_transformer__one_hot__LotConfig_Inside,cat_transformer__one_hot__Heating_Floor,cat_transformer__one_hot__Heating_GasA,cat_transformer__one_hot__Heating_GasW,cat_transformer__one_hot__Heating_Grav,cat_transformer__one_hot__Heating_OthW,cat_transformer__one_hot__Heating_Wall,cat_transformer__one_hot__Condition2_Artery,cat_transformer__one_hot__Condition2_Feedr,cat_transformer__one_hot__Condition2_Norm,cat_transformer__one_hot__Condition2_PosA,cat_transformer__one_hot__Condition2_PosN,cat_transformer__one_hot__Condition2_RRAe,cat_transformer__one_hot__Condition2_RRAn,cat_transformer__one_hot__Condition2_RRNn,cat_transformer__one_hot__Street_Pave,cat_transformer__one_hot__Foundation_BrkTil,cat_transformer__one_hot__Foundation_CBlock,cat_transformer__one_hot__Foundation_PConc,cat_transformer__one_hot__Foundation_Slab,cat_transformer__one_hot__Foundation_Stone,cat_transformer__one_hot__Foundation_Wood,cat_transformer__one_hot__Exterior2nd_AsbShng,cat_transformer__one_hot__Exterior2nd_AsphShn,cat_transformer__one_hot__Exterior2nd_Brk Cmn,cat_transformer__one_hot__Exterior2nd_BrkFace,cat_transformer__one_hot__Exterior2nd_CBlock,cat_transformer__one_hot__Exterior2nd_CmentBd,cat_transformer__one_hot__Exterior2nd_HdBoard,cat_transformer__one_hot__Exterior2nd_ImStucc,cat_transformer__one_hot__Exterior2nd_MetalSd,cat_transformer__one_hot__Exterior2nd_Other,cat_transformer__one_hot__Exterior2nd_Plywood,cat_transformer__one_hot__Exterior2nd_Stone,cat_transformer__one_hot__Exterior2nd_Stucco,cat_transformer__one_hot__Exterior2nd_VinylSd,cat_transformer__one_hot__Exterior2nd_Wd Sdng,cat_transformer__one_hot__Exterior2nd_Wd Shng,cat_transformer__one_hot__Condition1_Artery,cat_transformer__one_hot__Condition1_Feedr,cat_transformer__one_hot__Condition1_Norm,cat_transformer__one_hot__Condition1_PosA,cat_transformer__one_hot__Condition1_PosN,cat_transformer__one_hot__Condition1_RRAe,cat_transformer__one_hot__Condition1_RRAn,cat_transformer__one_hot__Condition1_RRNe,cat_transformer__one_hot__Condition1_RRNn,cat_transformer__one_hot__MiscFeature_Gar2,cat_transformer__one_hot__MiscFeature_Othr,cat_transformer__one_hot__MiscFeature_Shed,cat_transformer__one_hot__MiscFeature_TenC,cat_transformer__one_hot__MiscFeature_missing,cat_transformer__one_hot__SaleCondition_Abnorml,cat_transformer__one_hot__SaleCondition_AdjLand,cat_transformer__one_hot__SaleCondition_Alloca,cat_transformer__one_hot__SaleCondition_Family,cat_transformer__one_hot__SaleCondition_Normal,cat_transformer__one_hot__SaleCondition_Partial,cat_transformer__one_hot__Alley_Grvl,cat_transformer__one_hot__Alley_Pave,cat_transformer__one_hot__Alley_missing,cat_transformer__one_hot__Exterior1st_AsbShng,cat_transformer__one_hot__Exterior1st_AsphShn,cat_transformer__one_hot__Exterior1st_BrkComm,cat_transformer__one_hot__Exterior1st_BrkFace,cat_transformer__one_hot__Exterior1st_CBlock,cat_transformer__one_hot__Exterior1st_CemntBd,cat_transformer__one_hot__Exterior1st_HdBoard,cat_transformer__one_hot__Exterior1st_ImStucc,cat_transformer__one_hot__Exterior1st_MetalSd,cat_transformer__one_hot__Exterior1st_Plywood,cat_transformer__one_hot__Exterior1st_Stone,cat_transformer__one_hot__Exterior1st_Stucco,cat_transformer__one_hot__Exterior1st_VinylSd,cat_transformer__one_hot__Exterior1st_Wd Sdng,cat_transformer__one_hot__Exterior1st_WdShing
0,0.2,-0.25,-0.25407608695652173,0.45279045279045277,0.0,-0.5598290598290598,0.6514792433257054,0.9492753623188417,0.8833333333333329,0.1225,0.75,0.25,1.0,0.16666666666666666,0.75,1.0,0.5,0.6666666666666667,0.0,0.0,0.9999999999999999,0.6000000000000001,0.6666666666666666,0.6000000000000001,1.0,0.6666666666666667,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
1,-0.6,0.5,0.030014822134387352,0.8346788346788346,0.0,-0.33076923076923076,-0.07183611428306244,0.7536231884057969,0.43333333333333,0.0,0.75,1.0,0.8333333333333333,0.16666666666666666,0.75,1.0,0.5,0.3333333333333333,0.0,0.6000000000000001,0.9999999999999999,0.6000000000000001,0.6666666666666666,0.6000000000000001,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.2,-0.1,0.4376235177865613,0.14391014391014392,0.0,-0.07435897435897436,0.6514792433257054,0.9347826086956523,0.8666666666666671,0.10125,0.75,0.5,1.0,0.16666666666666666,0.75,1.0,0.5,0.6666666666666667,0.0,0.6000000000000001,0.9999999999999999,0.6000000000000001,0.6666666666666666,0.6000000000000001,1.0,0.6666666666666667,1.0,1.0,0.6666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3,0.4,-0.5,0.017663043478260868,-0.23517023517023516,0.0,0.10683760683760683,0.6514792433257054,0.3115942028985508,0.3333333333333357,0.0,1.0,0.25,0.8333333333333333,0.16666666666666666,0.5,1.0,0.5,0.3333333333333333,0.0,0.8,0.9999999999999999,0.6000000000000001,0.3333333333333333,0.6000000000000001,0.75,0.6666666666666667,1.0,1.0,0.6666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4,0.2,0.7,1.1812005928853755,0.3811863811863812,0.0,0.021367521367521368,1.3747946009344731,0.9275362318840585,0.8333333333333357,0.21875,0.75,0.75,1.0,0.16666666666666666,0.75,1.0,0.5,0.6666666666666667,0.0,0.6000000000000001,0.9999999999999999,0.6000000000000001,0.6666666666666666,0.6000000000000001,1.0,0.6666666666666667,1.0,1.0,0.6666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5,0.0,0.75,1.1453804347826086,0.4892944892944893,0.0,-0.7068376068376069,-0.7951514718918303,0.8768115942028984,0.75,0.0,0.75,0.25,1.0,0.16666666666666666,0.75,1.0,0.5,0.3333333333333333,0.75,0.0,0.9999999999999999,0.6000000000000001,0.3333333333333333,0.6000000000000001,1.0,0.3333333333333333,1.0,1.0,0.6666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6,-0.6,0.25,0.1495800395256917,1.3836433836433837,0.0,-0.2743589743589744,1.3747946009344731,0.9565217391304355,0.9166666666666643,0.11625,0.75,0.75,1.0,0.16666666666666666,1.0,1.0,0.5,0.6666666666666667,0.0,0.8,0.9999999999999999,0.6000000000000001,0.6666666666666666,0.6000000000000001,1.0,0.6666666666666667,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
7,0.2,0.5,0.22319664031620554,0.6676026676026676,32.0,-0.44700854700854703,0.6514792433257054,0.7318840579710155,0.38333333333333286,0.15,0.75,0.5,0.8333333333333333,0.6666666666666666,0.75,1.0,0.5,0.3333333333333333,0.0,0.6000000000000001,0.9999999999999999,0.6000000000000001,0.6666666666666666,0.6000000000000001,1.0,0.3333333333333333,1.0,1.0,0.6666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0,-0.95,-0.8296689723320159,-0.5384345384345385,0.0,0.8111111111111111,0.6514792433257054,0.42753623188405854,0.0,0.0,0.75,0.25,0.16666666666666666,0.16666666666666666,0.5,0.6000000000000001,0.5,0.3333333333333333,0.0,0.6000000000000001,0.8333333333333334,0.6000000000000001,0.3333333333333333,0.4,0.75,0.3333333333333333,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,2.8,-1.0,-0.5085227272727273,0.6563706563706564,0.0,-0.5769230769230769,-0.7951514718918303,0.4855072463768124,0.0,0.0,0.75,0.25,1.0,0.16666666666666666,0.5,1.0,0.5,0.3333333333333333,0.0,0.6000000000000001,0.9999999999999999,0.6000000000000001,0.6666666666666666,0.8,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
